280,Bilbao,BIO,2022-03-28 20:22:08,Madrid,MAD,2022-03-28 21:12:08,9
281,Bilbao,BIO,2022-05-09 14:06:33,Bilbao,BIO,2022-05-09 14:56:33,1
282,A Coruña,LCG,2022-05-30 15:36:50,Barcelona,BCN,2022-05-30 16:26:50,1
283,Bilbao,BIO,2021-11-02 06:40:08,A Coruña,LCG,2021-11-02 07:30:08,8
284,Malaga,AGP,2022-06-21 07:48:33,Santiago de Compostela,STG,2022-06-21 08:38:33,5
285,Alicante,ALC,2022-04-04 08:11:42,A Coruña,LCG,2022-04-04 09:01:42,2
286,Bilbao,BIO,2021-10-03 23:01:45,Barcelona,BCN,2021-10-03 23:51:45,1
287,Alicante,ALC,2022-06-23 00:21:14,Bilbao,BIO,2022-06-23 01:11:14,2
288,Barcelona,BCN,2022-03-09 16:16:29,Bilbao,BIO,2022-03-09 17:06:29,8
289,Barcelona,BCN,2022-07-06 09:50:55,Alicante,ALC,2022-07-06 10:40:55,2
290,Sevilla,SVQ,2022-04-27 00:12:20,Malaga,AGP,2022-04-27 01:02:20,2
291,Barcelona,BCN,2021-10-18 11:47:59,A Coruña,LCG,2021-10-18 12:37:59,3
292,Madrid,MAD,2022-02-21 12:31:48,Alicante,ALC,2022-02-21 13:21:48,8
293,Sevilla,SVQ,2022-02-26 07:19:57,Madrid,MAD,2022-02-26 08:09:57,10
294,Valencia,VLC,2022-08-15 06:28:57,Barcelona,BCN,2022-08-15 07:18:57,10
295,Santiago de Compostela,STG,2022-03-10 19:07:49,Bilbao,BIO,2022-03-10 19:57:49,1
296,A Coruña,LCG,2021-10-11 04:17:19,Santiago de Compostela,STG,2021-10-11 05:07:19,5
297,Barcelona,BCN,2021-12-23 12:26:51,Bilbao,BIO,2021-12-23 13:16:51,6
298,Santiago de Compostela,STG,2022-05-27 14:40:14,Barcelona,BCN,2022-05-27 15:30:14,3
299,Sevilla,SVQ,2021-10-07 20:47:54,Sevilla,SVQ,2021-10-07 21:37:54,2
300,Alicante,ALC,2022-04-26 01:29:49,Madrid,MAD,2022-04-26 02:19:49,5
301,A Coruña,LCG,2022-02-10 05:20:09,Alicante,ALC,2022-02-10 06:10:09,8
302,A Coruña,LCG,2022-06-03 18:50:29,Barcelona,BCN,2022-06-03 19:40:29,10
303,A Coruña,LCG,2022-07-17 16:13:21,A Coruña,LCG,2022-07-17 17:03:21,10
304,Valencia,VLC,2022-08-30 18:30:10,Santiago de Compostela,STG,2022-08-30 19:20:10,2
305,Barcelona,BCN,2022-09-04 00:35:48,Barcelona,BCN,2022-09-04 01:25:48,1
306,Sevilla,SVQ,2021-11-23 23:29:20,Valencia,VLC,2021-11-24 00:19:20,5
307,Sevilla,SVQ,2022-02-09 22:20:29,Valencia,VLC,2022-02-09 23:10:29,3
308,A Coruña,LCG,2021-12-16 16:50:39,A Coruña,LCG,2021-12-16 17:40:39,1
309,Barcelona,BCN,2022-02-10 20:28:19,Valencia,VLC,2022-02-10 21:18:19,9
310,Bilbao,BIO,2022-04-27 06:12:26,Valencia,VLC,2022-04-27 07:02:26,9
311,Malaga,AGP,2022-04-17 23:39:01,Madrid,MAD,2022-04-18 00:29:01,7
312,Santiago de Compostela,STG,2022-04-27 16:12:09,Sevilla,SVQ,2022-04-27 17:02:09,1
313,Alicante,ALC,2022-05-17 04:35:35,Madrid,MAD,2022-05-17 05:25:35,10
314,Malaga,AGP,2021-11-16 10:48:15,Sevilla,SVQ,2021-11-16 11:38:15,5
315,Santiago de Compostela,STG,2022-03-13 04:28:52,Valencia,VLC,2022-03-13 05:18:52,8
316,Santiago de Compostela,STG,2022-05-30 21:07:58,Alicante,ALC,2022-05-30 21:57:58,8
317,Valencia,VLC,2022-07-13 04:28:06,Valencia,VLC,2022-07-13 05:18:06,7
318,Santiago de Compostela,STG,2022-05-11 19:00:52,Bilbao,BIO,2022-05-11 19:50:52,3
319,Madrid,MAD,2021-10-02 15:36:27,Madrid,MAD,2021-10-02 16:26:27,1
320,Malaga,AGP,2022-04-08 20:09:02,Sevilla,SVQ,2022-04-08 20:59:02,9
321,Barcelona,BCN,2022-03-14 14:36:57,Santiago de Compostela,STG,2022-03-14 15:26:57,4
322,Barcelona,BCN,2022-09-20 19:27:32,A Coruña,LCG,2022-09-20 20:17:32,10
323,Sevilla,SVQ,2022-03-14 13:38:35,Malaga,AGP,2022-03-14 14:28:35,3
324,Malaga,AGP,2022-03-29 06:20:07,Madrid,MAD,2022-03-29 07:10:07,9
325,Valencia,VLC,2022-02-02 06:14:51,Barcelona,BCN,2022-02-02 07:04:51,1
326,A Coruña,LCG,2022-08-19 20:11:46,Santiago de Compostela,STG,2022-08-19 21:01:46,7
327,Alicante,ALC,2022-08-22 22:04:15,Madrid,MAD,2022-08-22 22:54:15,1
328,Valencia,VLC,2022-02-19 11:49:16,Barcelona,BCN,2022-02-19 12:39:16,9
329,Malaga,AGP,2022-09-18 20:07:28,Barcelona,BCN,2022-09-18 20:57:28,2
330,Sevilla,SVQ,2022-09-07 13:42:56,Madrid,MAD,2022-09-07 14:32:56,9
331,Sevilla,SVQ,2022-07-11 03:17:34,Alicante,ALC,2022-07-11 04:07:34,8
332,Barcelona,BCN,2022-03-12 18:41:53,Sevilla,SVQ,2022-03-12 19:31:53,6
333,Bilbao,BIO,2021-10-08 15:31:11,Malaga,AGP,2021-10-08 16:21:11,4
334,Alicante,ALC,2022-07-17 11:31:10,Valencia,VLC,2022-07-17 12:21:10,4
335,Malaga,AGP,2022-02-28 08:21:16,Sevilla,SVQ,2022-02-28 09:11:16,10
336,Sevilla,SVQ,2021-10-15 17:13:25,A Coruña,LCG,2021-10-15 18:03:25,8
337,Bilbao,BIO,2022-02-03 04:24:58,Madrid,MAD,2022-02-03 05:14:58,6
338,Barcelona,BCN,2022-08-03 22:25:58,Valencia,VLC,2022-08-03 23:15:58,9
339,Malaga,AGP,2022-06-25 05:42:04,A Coruña,LCG,2022-06-25 06:32:04,6
340,Sevilla,SVQ,2022-01-04 22:05:06,Malaga,AGP,2022-01-04 22:55:06,4
341,Santiago de Compostela,STG,2022-08-27 11:20:51,Valencia,VLC,2022-08-27 12:10:51,6
342,Malaga,AGP,2022-01-30 12:37:12,A Coruña,LCG,2022-01-30 13:27:12,2
343,Madrid,MAD,2022-04-09 08:43:34,Malaga,AGP,2022-04-09 09:33:34,6
344,Sevilla,SVQ,2021-12-23 13:31:31,Malaga,AGP,2021-12-23 14:21:31,6
345,A Coruña,LCG,2021-09-26 12:48:18,Madrid,MAD,2021-09-26 13:38:18,9
346,Valencia,VLC,2022-04-12 00:41:37,Santiago de Compostela,STG,2022-04-12 01:31:37,1
347,A Coruña,LCG,2021-11-16 07:13:58,A Coruña,LCG,2021-11-16 08:03:58,3
348,Bilbao,BIO,2022-09-10 14:50:22,Bilbao,BIO,2022-09-10 15:40:22,1
349,Madrid,MAD,2021-11-21 17:06:03,Malaga,AGP,2021-11-21 17:56:03,10
350,Madrid,MAD,2022-08-05 02:16:12,Santiago de Compostela,STG,2022-08-05 03:06:12,2
351,Bilbao,BIO,2022-03-05 22:24:45,A Coruña,LCG,2022-03-05 23:14:45,2
352,Madrid,MAD,2022-06-07 02:30:02,Barcelona,BCN,2022-06-07 03:20:02,5
353,Bilbao,BIO,2022-08-29 12:04:08,A Coruña,LCG,2022-08-29 12:54:08,7
354,Santiago de Compostela,STG,2021-11-16 01:29:53,Malaga,AGP,2021-11-16 02:19:53,8
355,Bilbao,BIO,2021-10-28 05:36:50,Valencia,VLC,2021-10-28 06:26:50,8
356,Alicante,ALC,2022-08-26 01:57:27,Sevilla,SVQ,2022-08-26 02:47:27,1
357,Bilbao,BIO,2022-06-04 09:45:56,Malaga,AGP,2022-06-04 10:35:56,3
358,Barcelona,BCN,2022-05-04 13:39:16,Barcelona,BCN,2022-05-04 14:29:16,8
359,Bilbao,BIO,2022-04-29 03:48:57,Sevilla,SVQ,2022-04-29 04:38:57,4
360,Alicante,ALC,2022-01-22 06:54:53,Malaga,AGP,2022-01-22 07:44:53,2
361,A Coruña,LCG,2021-11-04 11:22:32,Sevilla,SVQ,2021-11-04 12:12:32,5
362,Alicante,ALC,2022-01-09 23:38:50,Madrid,MAD,2022-01-10 00:28:50,7
363,Sevilla,SVQ,2022-03-24 13:04:47,Madrid,MAD,2022-03-24 13:54:47,9
364,Barcelona,BCN,2021-12-19 14:47:30,Santiago de Compostela,STG,2021-12-19 15:37:30,8
365,Santiago de Compostela,STG,2022-07-06 07:54:16,Sevilla,SVQ,2022-07-06 08:44:16,3
366,Bilbao,BIO,2022-06-24 07:05:21,Sevilla,SVQ,2022-06-24 07:55:21,3
367,Barcelona,BCN,2021-10-14 03:53:22,Barcelona,BCN,2021-10-14 04:43:22,5
368,Malaga,AGP,2022-09-09 00:58:38,Santiago de Compostela,STG,2022-09-09 01:48:38,5
369,Sevilla,SVQ,2021-12-26 07:34:57,Valencia,VLC,2021-12-26 08:24:57,3
370,A Coruña,LCG,2021-12-12 04:41:11,Santiago de Compostela,STG,2021-12-12 05:31:11,9
371,Malaga,AGP,2022-01-26 17:43:59,Madrid,MAD,2022-01-26 18:33:59,3
372,Alicante,ALC,2022-01-07 10:37:04,Valencia,VLC,2022-01-07 11:27:04,10
373,Barcelona,BCN,2022-06-16 14:09:14,Valencia,VLC,2022-06-16 14:59:14,3
374,Sevilla,SVQ,2021-11-25 18:03:06,Malaga,AGP,2021-11-25 18:53:06,3
375,A Coruña,LCG,2022-06-10 14:32:37,Alicante,ALC,2022-06-10 15:22:37,7
376,Valencia,VLC,2022-08-18 14:53:43,Santiago de Compostela,STG,2022-08-18 15:43:43,10
377,Barcelona,BCN,2022-02-26 09:00:33,Bilbao,BIO,2022-02-26 09:50:33,6
378,Barcelona,BCN,2022-04-13 03:15:30,Barcelona,BCN,2022-04-13 04:05:30,8
379,Alicante,ALC,2021-12-12 16:44:19,Madrid,MAD,2021-12-12 17:34:19,2
380,A Coruña,LCG,2021-12-12 02:04:18,A Coruña,LCG,2021-12-12 02:54:18,9
381,Santiago de Compostela,STG,2022-04-08 10:37:18,Sevilla,SVQ,2022-04-08 11:27:18,10
382,Santiago de Compostela,STG,2021-10-29 09:08:11,Bilbao,BIO,2021-10-29 09:58:11,3
383,Bilbao,BIO,2022-09-03 23:16:20,Barcelona,BCN,2022-09-04 00:06:20,8
384,A Coruña,LCG,2022-05-12 15:11:01,Madrid,MAD,2022-05-12 16:01:01,9
385,Bilbao,BIO,2021-12-27 09:21:38,Valencia,VLC,2021-12-27 10:11:38,10
386,Madrid,MAD,2022-01-31 16:19:43,Sevilla,SVQ,2022-01-31 17:09:43,10
387,Bilbao,BIO,2021-10-27 03:15:13,Madrid,MAD,2021-10-27 04:05:13,1
388,Barcelona,BCN,2021-09-21 07:51:25,Bilbao,BIO,2021-09-21 08:41:25,1
389,Valencia,VLC,2022-05-07 22:14:41,Alicante,ALC,2022-05-07 23:04:41,2
390,Madrid,MAD,2022-08-31 10:55:51,Barcelona,BCN,2022-08-31 11:45:51,4
391,Alicante,ALC,2022-03-21 23:18:18,Santiago de Compostela,STG,2022-03-22 00:08:18,3
392,Santiago de Compostela,STG,2022-06-21 06:23:29,Alicante,ALC,2022-06-21 07:13:29,4
393,Alicante,ALC,2022-04-20 20:09:14,Valencia,VLC,2022-04-20 20:59:14,6
394,Barcelona,BCN,2021-10-01 08:50:59,A Coruña,LCG,2021-10-01 09:40:59,10
395,Malaga,AGP,2022-09-01 04:20:07,Sevilla,SVQ,2022-09-01 05:10:07,1
396,Madrid,MAD,2022-02-24 23:48:53,Barcelona,BCN,2022-02-25 00:38:53,3
397,Alicante,ALC,2021-12-24 17:47:44,Valencia,VLC,2021-12-24 18:37:44,8
398,Santiago de Compostela,STG,2022-06-12 18:40:47,Valencia,VLC,2022-06-12 19:30:47,1
399,Sevilla,SVQ,2022-01-18 19:24:02,Alicante,ALC,2022-01-18 20:14:02,2
400,Malaga,AGP,2021-12-13 04:39:35,Bilbao,BIO,2021-12-13 05:29:35,8
401,A Coruña,LCG,2022-07-28 10:04:07,Bilbao,BIO,2022-07-28 10:54:07,2
402,Barcelona,BCN,2022-07-08 11:40:29,Barcelona,BCN,2022-07-08 12:30:29,5
403,Valencia,VLC,2021-09-21 05:52:21,Malaga,AGP,2021-09-21 06:42:21,6
404,Alicante,ALC,2022-05-30 15:21:17,Bilbao,BIO,2022-05-30 16:11:17,5
405,Sevilla,SVQ,2021-11-23 14:23:52,Malaga,AGP,2021-11-23 15:13:52,3
406,Bilbao,BIO,2022-03-04 11:53:09,A Coruña,LCG,2022-03-04 12:43:09,9
407,Valencia,VLC,2021-11-06 05:06:47,Santiago de Compostela,STG,2021-11-06 05:56:47,5
408,Valencia,VLC,2022-06-25 06:10:51,Bilbao,BIO,2022-06-25 07:00:51,3
409,Bilbao,BIO,2021-10-22 14:56:40,Sevilla,SVQ,2021-10-22 15:46:40,6
410,Valencia,VLC,2022-08-09 05:42:25,Barcelona,BCN,2022-08-09 06:32:25,4
411,Alicante,ALC,2022-03-09 17:01:19,Santiago de Compostela,STG,2022-03-09 17:51:19,1
412,Santiago de Compostela,STG,2021-10-02 10:08:43,Bilbao,BIO,2021-10-02 10:58:43,3
413,Bilbao,BIO,2022-08-26 16:44:13,Barcelona,BCN,2022-08-26 17:34:13,1
414,Sevilla,SVQ,2022-08-30 00:40:59,Barcelona,BCN,2022-08-30 01:30:59,1
415,Madrid,MAD,2022-05-31 06:48:27,Malaga,AGP,2022-05-31 07:38:27,4
416,Valencia,VLC,2022-01-28 14:11:22,Madrid,MAD,2022-01-28 15:01:22,2
417,A Coruña,LCG,2021-09-30 05:13:08,A Coruña,LCG,2021-09-30 06:03:08,7
418,Sevilla,SVQ,2021-12-18 15:27:33,Bilbao,BIO,2021-12-18 16:17:33,4
419,Santiago de Compostela,STG,2022-09-03 22:01:20,Valencia,VLC,2022-09-03 22:51:20,4
420,A Coruña,LCG,2021-11-30 10:35:08,Alicante,ALC,2021-11-30 11:25:08,6
421,Malaga,AGP,2022-01-02 09:51:46,Madrid,MAD,2022-01-02 10:41:46,7
422,Alicante,ALC,2022-05-02 09:53:39,Alicante,ALC,2022-05-02 10:43:39,9
423,Sevilla,SVQ,2021-11-14 04:20:51,Alicante,ALC,2021-11-14 05:10:51,8
424,Sevilla,SVQ,2022-06-08 07:04:40,Valencia,VLC,2022-06-08 07:54:40,5
425,Valencia,VLC,2021-11-20 01:55:40,Barcelona,BCN,2021-11-20 02:45:40,2
426,Valencia,VLC,2022-01-13 02:09:30,Alicante,ALC,2022-01-13 02:59:30,4
427,Valencia,VLC,2021-12-04 18:18:16,Madrid,MAD,2021-12-04 19:08:16,2
428,Madrid,MAD,2022-07-11 15:27:52,Bilbao,BIO,2022-07-11 16:17:52,10
429,Sevilla,SVQ,2022-01-21 12:02:54,Malaga,AGP,2022-01-21 12:52:54,10
430,Barcelona,BCN,2022-03-13 16:26:13,Santiago de Compostela,STG,2022-03-13 17:16:13,2
431,A Coruña,LCG,2021-10-22 09:45:30,Santiago de Compostela,STG,2021-10-22 10:35:30,8
432,Alicante,ALC,2022-07-17 09:49:26,Alicante,ALC,2022-07-17 10:39:26,4
433,Malaga,AGP,2022-06-18 08:03:40,Valencia,VLC,2022-06-18 08:53:40,3
434,Madrid,MAD,2022-02-06 11:09:16,Barcelona,BCN,2022-02-06 11:59:16,4
435,Santiago de Compostela,STG,2021-10-03 03:31:20,Madrid,MAD,2021-10-03 04:21:20,9
436,Malaga,AGP,2022-07-26 06:33:52,Barcelona,BCN,2022-07-26 07:23:52,10
437,Valencia,VLC,2022-03-30 16:11:26,Barcelona,BCN,2022-03-30 17:01:26,3
438,Bilbao,BIO,2022-07-29 02:19:17,Malaga,AGP,2022-07-29 03:09:17,6
439,Alicante,ALC,2022-06-20 20:10:06,Malaga,AGP,2022-06-20 21:00:06,10
440,Bilbao,BIO,2022-07-11 09:39:51,A Coruña,LCG,2022-07-11 10:29:51,1
441,Bilbao,BIO,2021-10-22 04:38:53,Sevilla,SVQ,2021-10-22 05:28:53,6
442,A Coruña,LCG,2021-09-22 17:53:05,Valencia,VLC,2021-09-22 18:43:05,8
443,Malaga,AGP,2022-05-16 13:18:50,Alicante,ALC,2022-05-16 14:08:50,1
444,Bilbao,BIO,2021-10-25 07:10:32,Santiago de Compostela,STG,2021-10-25 08:00:32,6
445,Valencia,VLC,2022-01-04 11:41:10,Sevilla,SVQ,2022-01-04 12:31:10,2
446,Alicante,ALC,2022-04-02 15:01:06,Sevilla,SVQ,2022-04-02 15:51:06,1
447,Malaga,AGP,2022-02-19 09:37:07,Santiago de Compostela,STG,2022-02-19 10:27:07,6
448,Santiago de Compostela,STG,2022-03-30 08:53:59,Madrid,MAD,2022-03-30 09:43:59,6
449,A Coruña,LCG,2021-09-27 04:06:15,Madrid,MAD,2021-09-27 04:56:15,4
450,A Coruña,LCG,2022-06-30 02:25:22,Madrid,MAD,2022-06-30 03:15:22,1
451,Barcelona,BCN,2022-02-22 03:16:15,Malaga,AGP,2022-02-22 04:06:15,8
452,Santiago de Compostela,STG,2021-12-24 03:19:57,Malaga,AGP,2021-12-24 04:09:57,7
453,A Coruña,LCG,2022-01-30 01:10:31,Malaga,AGP,2022-01-30 02:00:31,3
454,Bilbao,BIO,2021-11-23 11:03:46,Alicante,ALC,2021-11-23 11:53:46,8
455,Santiago de Compostela,STG,2022-04-27 20:09:11,Sevilla,SVQ,2022-04-27 20:59:11,1
456,Sevilla,SVQ,2022-09-02 10:35:25,Santiago de Compostela,STG,2022-09-02 11:25:25,3
457,Sevilla,SVQ,2022-01-15 06:30:18,Santiago de Compostela,STG,2022-01-15 07:20:18,5
458,Sevilla,SVQ,2022-05-28 20:08:24,Sevilla,SVQ,2022-05-28 20:58:24,9
459,Barcelona,BCN,2022-04-28 04:18:24,Bilbao,BIO,2022-04-28 05:08:24,9
460,Madrid,MAD,2022-04-22 09:16:07,A Coruña,LCG,2022-04-22 10:06:07,9
461,Valencia,VLC,2022-05-29 17:35:34,Santiago de Compostela,STG,2022-05-29 18:25:34,4
462,Barcelona,BCN,2022-08-07 11:23:50,Malaga,AGP,2022-08-07 12:13:50,5
463,Sevilla,SVQ,2022-01-03 18:46:29,Madrid,MAD,2022-01-03 19:36:29,9
464,Barcelona,BCN,2021-09-22 01:32:39,Sevilla,SVQ,2021-09-22 02:22:39,8
465,Madrid,MAD,2021-12-06 00:30:34,Malaga,AGP,2021-12-06 01:20:34,3
466,Bilbao,BIO,2022-03-11 05:04:09,Alicante,ALC,2022-03-11 05:54:09,1
467,Barcelona,BCN,2022-04-30 06:40:14,Alicante,ALC,2022-04-30 07:30:14,4
468,Alicante,ALC,2022-06-30 04:34:26,Barcelona,BCN,2022-06-30 05:24:26,8
469,Bilbao,BIO,2022-02-01 03:38:51,Santiago de Compostela,STG,2022-02-01 04:28:51,10
470,Malaga,AGP,2022-06-10 13:42:36,Santiago de Compostela,STG,2022-06-10 14:32:36,9
471,A Coruña,LCG,2021-11-30 07:22:48,Santiago de Compostela,STG,2021-11-30 08:12:48,8
472,Barcelona,BCN,2022-09-06 22:13:34,Santiago de Compostela,STG,2022-09-06 23:03:34,2
473,A Coruña,LCG,2022-08-21 05:22:54,Santiago de Compostela,STG,2022-08-21 06:12:54,5
474,Madrid,MAD,2022-07-16 15:26:41,Sevilla,SVQ,2022-07-16 16:16:41,9
475,Sevilla,SVQ,2022-06-16 18:16:21,Valencia,VLC,2022-06-16 19:06:21,4
476,Alicante,ALC,2021-10-22 18:55:19,Santiago de Compostela,STG,2021-10-22 19:45:19,2
477,Barcelona,BCN,2022-03-30 10:47:01,Barcelona,BCN,2022-03-30 11:37:01,10
478,Madrid,MAD,2022-07-12 03:43:58,Alicante,ALC,2022-07-12 04:33:58,9
479,Barcelona,BCN,2022-08-28 23:11:35,A Coruña,LCG,2022-08-29 00:01:35,3
480,Sevilla,SVQ,2022-06-11 09:34:09,Madrid,MAD,2022-06-11 10:24:09,10
481,Sevilla,SVQ,2021-12-06 09:09:58,Madrid,MAD,2021-12-06 09:59:58,7
482,Santiago de Compostela,STG,2021-12-10 09:50:09,Malaga,AGP,2021-12-10 10:40:09,2
483,Madrid,MAD,2022-02-19 13:37:26,Malaga,AGP,2022-02-19 14:27:26,3
484,Malaga,AGP,2021-12-22 08:39:55,Santiago de Compostela,STG,2021-12-22 09:29:55,10
485,Santiago de Compostela,STG,2022-08-28 08:28:22,Alicante,ALC,2022-08-28 09:18:22,10
486,A Coruña,LCG,2022-04-28 13:09:44,Alicante,ALC,2022-04-28 13:59:44,3
487,Santiago de Compostela,STG,2022-02-11 04:26:02,Bilbao,BIO,2022-02-11 05:16:02,8
488,Santiago de Compostela,STG,2022-04-21 10:10:34,Alicante,ALC,2022-04-21 11:00:34,3
489,Sevilla,SVQ,2021-10-31 02:06:55,Madrid,MAD,2021-10-31 02:56:55,1
490,Santiago de Compostela,STG,2022-05-05 20:03:57,Madrid,MAD,2022-05-05 20:53:57,7
491,Santiago de Compostela,STG,2022-04-14 16:14:54,Malaga,AGP,2022-04-14 17:04:54,6
492,Bilbao,BIO,2022-06-30 04:35:58,Malaga,AGP,2022-06-30 05:25:58,3
493,Malaga,AGP,2022-04-26 17:07:15,Barcelona,BCN,2022-04-26 17:57:15,1
494,Bilbao,BIO,2021-11-13 05:03:09,Alicante,ALC,2021-11-13 05:53:09,8
495,Santiago de Compostela,STG,2022-03-07 12:34:02,Sevilla,SVQ,2022-03-07 13:24:02,7
496,Malaga,AGP,2022-06-25 21:37:41,A Coruña,LCG,2022-06-25 22:27:41,2
497,A Coruña,LCG,2022-07-12 17:27:31,Madrid,MAD,2022-07-12 18:17:31,9
498,Alicante,ALC,2022-06-08 17:35:05,Bilbao,BIO,2022-06-08 18:25:05,1
499,Alicante,ALC,2021-12-01 09:30:00,Alicante,ALC,2021-12-01 10:20:00,2
500,Barcelona,BCN,2022-06-22 12:54:41,Valencia,VLC,2022-06-22 13:44:41,4
501,Malaga,AGP,2021-10-06 12:44:00,A Coruña,LCG,2021-10-06 13:34:00,5
502,Bilbao,BIO,2022-02-17 21:13:51,Santiago de Compostela,STG,2022-02-17 22:03:51,2
503,Madrid,MAD,2021-10-25 08:31:49,Malaga,AGP,2021-10-25 09:21:49,3
504,Barcelona,BCN,2022-04-10 07:51:54,Valencia,VLC,2022-04-10 08:41:54,3
505,Bilbao,BIO,2021-12-29 11:38:16,Santiago de Compostela,STG,2021-12-29 12:28:16,8
506,Madrid,MAD,2021-12-24 01:22:35,Malaga,AGP,2021-12-24 02:12:35,8
507,Valencia,VLC,2021-11-17 22:20:31,Valencia,VLC,2021-11-17 23:10:31,1
508,Sevilla,SVQ,2022-03-22 08:18:02,Santiago de Compostela,STG,2022-03-22 09:08:02,7
509,Barcelona,BCN,2022-09-14 20:17:54,Bilbao,BIO,2022-09-14 21:07:54,10
510,Alicante,ALC,2021-11-11 05:19:46,Alicante,ALC,2021-11-11 06:09:46,6
511,Valencia,VLC,2022-08-16 05:42:23,Santiago de Compostela,STG,2022-08-16 06:32:23,5
512,Bilbao,BIO,2022-01-03 11:14:26,A Coruña,LCG,2022-01-03 12:04:26,5
513,Santiago de Compostela,STG,2021-10-07 10:43:12,A Coruña,LCG,2021-10-07 11:33:12,3
514,Sevilla,SVQ,2022-01-29 08:53:38,A Coruña,LCG,2022-01-29 09:43:38,3
515,Malaga,AGP,2022-02-17 05:17:39,Valencia,VLC,2022-02-17 06:07:39,9
516,Malaga,AGP,2022-01-03 08:11:29,Malaga,AGP,2022-01-03 09:01:29,3
517,Santiago de Compostela,STG,2022-04-19 18:34:54,Sevilla,SVQ,2022-04-19 19:24:54,9
518,Malaga,AGP,2022-02-21 17:35:19,Alicante,ALC,2022-02-21 18:25:19,8
519,Madrid,MAD,2022-06-20 00:02:30,Barcelona,BCN,2022-06-20 00:52:30,1
520,A Coruña,LCG,2021-10-01 22:56:14,Sevilla,SVQ,2021-10-01 23:46:14,3
521,Malaga,AGP,2021-09-27 20:41:52,A Coruña,LCG,2021-09-27 21:31:52,1
522,Sevilla,SVQ,2022-08-10 20:35:45,Madrid,MAD,2022-08-10 21:25:45,6
523,Valencia,VLC,2021-09-30 06:08:01,Alicante,ALC,2021-09-30 06:58:01,8
524,Malaga,AGP,2022-01-30 00:02:25,Malaga,AGP,2022-01-30 00:52:25,8
525,Alicante,ALC,2022-04-26 15:23:49,Sevilla,SVQ,2022-04-26 16:13:49,2
526,Sevilla,SVQ,2022-06-22 16:09:13,Madrid,MAD,2022-06-22 16:59:13,4
527,Barcelona,BCN,2021-12-28 08:47:35,Sevilla,SVQ,2021-12-28 09:37:35,6
528,Malaga,AGP,2022-01-03 21:51:36,Alicante,ALC,2022-01-03 22:41:36,10
529,Malaga,AGP,2022-08-02 06:35:36,Sevilla,SVQ,2022-08-02 07:25:36,3
530,Sevilla,SVQ,2022-03-26 00:46:31,Santiago de Compostela,STG,2022-03-26 01:36:31,1
531,Valencia,VLC,2022-06-17 16:38:13,Barcelona,BCN,2022-06-17 17:28:13,8
532,Santiago de Compostela,STG,2022-09-08 06:37:47,Madrid,MAD,2022-09-08 07:27:47,10
533,Sevilla,SVQ,2022-05-27 01:04:12,Valencia,VLC,2022-05-27 01:54:12,7
534,Malaga,AGP,2022-01-25 15:54:50,Alicante,ALC,2022-01-25 16:44:50,7
535,Bilbao,BIO,2022-02-03 19:57:50,Valencia,VLC,2022-02-03 20:47:50,1
536,Alicante,ALC,2021-11-16 19:05:21,Bilbao,BIO,2021-11-16 19:55:21,5
537,Barcelona,BCN,2022-02-14 03:14:13,Bilbao,BIO,2022-02-14 04:04:13,10
538,Sevilla,SVQ,2022-02-27 02:54:09,A Coruña,LCG,2022-02-27 03:44:09,3
539,Sevilla,SVQ,2022-09-09 15:20:08,Madrid,MAD,2022-09-09 16:10:08,9
540,Bilbao,BIO,2021-11-17 21:17:46,Santiago de Compostela,STG,2021-11-17 22:07:46,10
541,Bilbao,BIO,2021-11-06 03:26:32,Sevilla,SVQ,2021-11-06 04:16:32,10
542,Alicante,ALC,2022-03-30 11:51:46,Madrid,MAD,2022-03-30 12:41:46,4
543,Madrid,MAD,2021-11-27 08:45:24,Madrid,MAD,2021-11-27 09:35:24,3
544,Barcelona,BCN,2022-04-04 05:43:45,Barcelona,BCN,2022-04-04 06:33:45,5
545,A Coruña,LCG,2022-05-08 00:21:39,Malaga,AGP,2022-05-08 01:11:39,8
546,Valencia,VLC,2022-09-06 06:08:31,Sevilla,SVQ,2022-09-06 06:58:31,2
547,Alicante,ALC,2022-07-16 20:24:54,Sevilla,SVQ,2022-07-16 21:14:54,4
548,Malaga,AGP,2021-10-24 00:07:30,Valencia,VLC,2021-10-24 00:57:30,8
549,Barcelona,BCN,2022-07-01 07:21:52,Bilbao,BIO,2022-07-01 08:11:52,10
550,Sevilla,SVQ,2021-11-08 00:21:24,Madrid,MAD,2021-11-08 01:11:24,6
551,Sevilla,SVQ,2022-07-24 18:06:59,Barcelona,BCN,2022-07-24 18:56:59,8
552,A Coruña,LCG,2021-12-30 02:52:24,Valencia,VLC,2021-12-30 03:42:24,9
553,Madrid,MAD,2021-12-10 07:51:12,Santiago de Compostela,STG,2021-12-10 08:41:12,9
554,Valencia,VLC,2022-02-24 14:42:28,Alicante,ALC,2022-02-24 15:32:28,4
555,Valencia,VLC,2022-05-17 20:54:46,Alicante,ALC,2022-05-17 21:44:46,1
556,Valencia,VLC,2022-08-26 09:55:16,Bilbao,BIO,2022-08-26 10:45:16,1
557,Barcelona,BCN,2022-09-14 00:35:20,Madrid,MAD,2022-09-14 01:25:20,3
558,Sevilla,SVQ,2021-11-15 13:02:12,A Coruña,LCG,2021-11-15 13:52:12,10
